index,bias
0,-0.05200427770614624
1,-0.05200427770614624
2,-0.05226612091064453
3,0.02617025375366211
5,-0.049056053161621094
6,-0.022951245307922363
7,-0.11470299959182739
8,-0.11577671766281128
9,-0.07913196086883545
10,-0.07990884780883789
11,-0.0378727912902832
12,-0.06502974033355713
13,0.01591956615447998
14,-0.04005241394042969
15,0.01797783374786377
19,-0.05683004856109619
20,-0.045290350914001465
21,-0.12131261825561523
22,-0.08642613887786865
23,-0.06090235710144043
24,-0.06886649131774902
25,0.029173970222473145
26,-0.07230627536773682
28,0.027562856674194336
29,-0.053010404109954834
30,-0.06122756004333496
31,-0.013634562492370605
32,-0.04718339443206787
34,0.02026057243347168
35,-0.050258755683898926
36,-0.09055191278457642
37,-0.0972171425819397
38,0.022426366806030273
39,-0.06843042373657227
40,0.19105732440948486
41,0.0017843246459960938
42,-0.055365800857543945
43,-0.059891581535339355
44,-0.08307194709777832
45,0.001331329345703125
46,-0.030525565147399902
47,0.05883389711380005
48,-0.05462145805358887
49,-0.09454238414764404
50,-0.08085715770721436
51,-0.081928551197052
52,-0.09404522180557251
53,-0.02830791473388672
54,-0.08924394845962524
55,-0.04946243762969971
56,0.025089919567108154
57,-0.031113028526306152
58,-0.08255529403686523
59,-0.08980560302734375
61,-0.05252635478973389
62,-0.03915715217590332
63,0.04367804527282715
64,-0.0701567530632019
65,-0.005583524703979492
66,-0.06904029846191406
67,-0.07836633920669556
68,-0.08753824234008789
69,-0.044772982597351074
70,-0.08853471279144287
71,-0.0668630599975586
72,0.000695645809173584
73,-0.05860424041748047
74,-0.0041735172271728516
75,-0.05200570821762085
76,-0.06122756004333496
77,-0.09700620174407959
79,0.02026057243347168
80,-0.08517134189605713
81,-0.0022187232971191406
83,-0.038736701011657715
84,-0.07189285755157471
85,-0.08985036611557007
87,-0.10386955738067627
89,-0.0019751787185668945
90,-0.047554850578308105
91,-0.023537158966064453
92,-0.07821303606033325
93,0.008743703365325928
94,0.012824773788452148
95,-0.07381594181060791
96,-0.06030970811843872
97,0.20594024658203125
98,-0.0029360055923461914
99,-0.03443443775177002
