index,bias
0,0.0025163888931274414
1,0.0025163888931274414
2,-0.010387182235717773
3,0.0003955364227294922
4,0.019335687160491943
5,-0.053369760513305664
6,-0.012146830558776855
7,-0.008482098579406738
8,-0.03446531295776367
9,-0.0381123423576355
10,-0.0462108850479126
12,-0.026456832885742188
13,-0.018158316612243652
14,-0.018113255500793457
17,-0.040160417556762695
18,0.011663436889648438
19,-0.0037194490432739258
20,-0.03136324882507324
21,0.016932964324951172
22,0.03489184379577637
23,-0.016358613967895508
24,-0.04173636436462402
25,-0.026080012321472168
26,-0.018271207809448242
27,0.02517712116241455
29,-0.062224626541137695
30,0.02763265371322632
31,-0.009299755096435547
32,-0.016393661499023438
33,-0.014512419700622559
34,0.03287613391876221
35,-0.036284804344177246
38,-0.027612924575805664
39,-0.023418545722961426
40,0.11252331733703613
41,-0.007848381996154785
42,-0.019007444381713867
43,-0.03899586200714111
44,0.00479733943939209
45,-0.005344033241271973
46,-0.08165878057479858
47,0.01980292797088623
48,-0.043370962142944336
49,-0.04356628656387329
50,-0.06283688545227051
51,-0.0139085054397583
52,-0.03909820318222046
53,-0.0054705142974853516
54,-0.05748051404953003
55,0.010395646095275879
56,-0.004604756832122803
57,-0.03621286153793335
58,0.014009356498718262
59,-0.0311887264251709
61,-0.02317512035369873
62,0.030058979988098145
63,0.014063119888305664
64,0.00383150577545166
65,0.019994020462036133
66,-0.004279971122741699
67,-0.03327810764312744
69,-0.041323304176330566
71,-0.008081197738647461
72,0.010857820510864258
73,-0.011156082153320312
74,-0.041948556900024414
75,-0.006604373455047607
76,-0.04762852191925049
77,-0.05295276641845703
78,-0.007214188575744629
79,0.019090652465820312
80,-0.04002737998962402
81,0.008873462677001953
82,-0.02722865343093872
83,0.008253931999206543
84,-0.019547581672668457
86,-0.027976632118225098
87,-0.022466301918029785
90,-0.029566943645477295
91,0.009595751762390137
92,-0.031153202056884766
93,0.007053971290588379
94,-0.012212276458740234
95,-0.013328790664672852
96,-0.028128087520599365
97,0.09594398736953735
98,-0.009820699691772461
99,0.019686341285705566
