index,bias
1,-0.006800234317779541
2,-0.022134363651275635
5,-0.07042872905731201
8,-0.02316528558731079
10,-0.0385054349899292
11,-0.02316528558731079
14,-0.03483015298843384
18,0.03149139881134033
20,-0.018950581550598145
21,-0.026306450366973877
22,-0.07668352127075195
23,-0.008386313915252686
24,-0.009948909282684326
25,-0.029347479343414307
27,0.0808868408203125
29,-0.01175755262374878
32,-0.060194969177246094
34,-0.0448799729347229
38,-0.0036553144454956055
39,-0.01538705825805664
40,0.08901697397232056
41,-0.010548710823059082
43,-0.05826997756958008
44,-0.02951633930206299
45,-0.027462303638458252
47,0.017042338848114014
49,-0.02808403968811035
51,-0.06067061424255371
52,0.003278970718383789
55,-0.03794300556182861
56,0.003988027572631836
57,-0.016823768615722656
58,-0.014258503913879395
61,-0.007441401481628418
62,0.01648557186126709
64,-0.04798412322998047
65,-0.036903440952301025
66,-0.0525357723236084
67,-0.01905226707458496
69,-0.035038113594055176
71,-0.04122352600097656
74,-0.027708590030670166
75,0.001356363296508789
77,-0.054321348667144775
78,-0.014648258686065674
79,-0.05375546216964722
80,-0.01603543758392334
81,-0.03755766153335571
83,0.0006635189056396484
85,-0.048111677169799805
87,-0.01742863655090332
90,0.0036838650703430176
92,-0.07668352127075195
94,-0.01642841100692749
95,-0.05533665418624878
96,-0.049794793128967285
98,-0.044966042041778564
99,-0.04004824161529541
