index,bias
0,-0.07684242725372314
1,-0.07684242725372314
2,-0.0877915620803833
3,-0.036965370178222656
4,-0.01240682601928711
5,-0.11270523071289062
6,-0.10807812213897705
7,-0.10472273826599121
8,-0.10997438430786133
9,-0.09344923496246338
10,-0.08915209770202637
11,-0.07304167747497559
12,-0.11514580249786377
13,-0.06753897666931152
14,-0.12011986970901489
15,-0.03413379192352295
17,-0.1335839033126831
18,0.019200444221496582
19,-0.07665634155273438
20,-0.05868655443191528
21,-0.12456047534942627
23,-0.062195539474487305
24,-0.09833908081054688
25,-0.027336597442626953
27,-0.0449216365814209
28,0.0023882389068603516
29,-0.08760780096054077
30,-0.13316667079925537
31,-0.03765106201171875
32,-0.06792926788330078
33,-0.07717347145080566
34,-0.0057212114334106445
35,-0.08748602867126465
37,-0.07437360286712646
38,-0.03531062602996826
39,-0.0928415060043335
40,0.15355050563812256
41,-0.09833908081054688
42,-0.05526304244995117
43,-0.10268664360046387
44,-0.07640254497528076
45,-0.10485434532165527
46,-0.028845548629760742
47,0.018171072006225586
48,-0.12011986970901489
49,-0.09842562675476074
50,-0.09132587909698486
51,-0.09921377897262573
52,-0.10493433475494385
53,-0.06661540269851685
54,-0.09232223033905029
55,-0.027102291584014893
56,-0.08873504400253296
57,-0.09632569551467896
58,-0.05734562873840332
59,-0.11480766534805298
60,-0.027378439903259277
61,-0.10386776924133301
62,-0.07468128204345703
63,-0.07602334022521973
64,-0.11098617315292358
65,-0.12079310417175293
66,-0.13879334926605225
67,-0.06932127475738525
68,-0.08578956127166748
69,-0.08537697792053223
71,-0.09973496198654175
72,-0.07446777820587158
73,-0.08922255039215088
74,-0.09025955200195312
75,-0.07776427268981934
76,-0.09187090396881104
77,-0.12676024436950684
78,-0.09396463632583618
79,-0.0057212114334106445
80,-0.12476962804794312
81,-0.1108216643333435
82,-0.07163059711456299
83,-0.08219528198242188
84,-0.07066690921783447
85,-0.10674166679382324
86,-0.09656137228012085
87,0.024860918521881104
89,-0.03298819065093994
90,-0.10136294364929199
91,-0.0478515625
92,-0.10651576519012451
93,-0.02752774953842163
94,-0.009202718734741211
95,-0.06407278776168823
96,-0.07104498147964478
97,0.14371585845947266
98,-0.02754896879196167
99,-0.12262070178985596
