index,bias
0,-0.06478410959243774
1,-0.06478410959243774
2,-0.016959428787231445
3,-0.021998882293701172
4,-0.04159349203109741
5,-0.10027247667312622
6,-0.06574320793151855
7,-0.09101903438568115
8,-0.09640347957611084
9,-0.09751689434051514
10,-0.08082425594329834
11,-0.0718834400177002
12,-0.08494460582733154
13,-0.05895495414733887
14,-0.08759665489196777
15,0.00998985767364502
17,-0.08442407846450806
18,0.018964767456054688
19,-0.06217694282531738
20,-0.03327697515487671
22,-0.06424379348754883
23,-0.04576897621154785
24,-0.06813901662826538
25,-0.003708362579345703
26,-0.0715835690498352
27,-0.05785924196243286
28,0.017662465572357178
29,-0.08935809135437012
30,-0.08345997333526611
31,-0.03239905834197998
32,-0.07034444808959961
33,-0.057749152183532715
34,-0.008422791957855225
35,-0.05346179008483887
36,-0.07733124494552612
37,-0.058762192726135254
38,-0.023578405380249023
39,-0.09750032424926758
40,-0.023279190063476562
41,-0.06813901662826538
42,-0.03557610511779785
43,-0.06261634826660156
44,-0.0635610818862915
45,-0.05451083183288574
46,-0.0016126632690429688
47,0.013503789901733398
48,-0.08759665489196777
49,-0.082175612449646
50,-0.06318145990371704
51,-0.0754706859588623
52,-0.10205984115600586
53,-0.0514034628868103
54,-0.05153930187225342
55,-0.04365384578704834
56,-0.06813901662826538
57,-0.0777055025100708
58,-0.04268598556518555
59,-0.10375082492828369
60,-0.0524861216545105
61,-0.09058499336242676
62,-0.035100579261779785
63,-0.08513832092285156
64,-0.08164876699447632
65,-0.07193303108215332
66,-0.08497357368469238
67,-0.04294860363006592
68,-0.06148636341094971
69,-0.053214430809020996
71,-0.0715835690498352
72,-0.03881645202636719
73,-0.06586229801177979
74,-0.07107293605804443
75,-0.021255314350128174
76,-0.0690382719039917
77,-0.0990680456161499
78,-0.08732825517654419
79,-0.008422791957855225
80,-0.09957069158554077
81,-0.06755578517913818
82,-0.039226531982421875
83,-0.057194292545318604
84,-0.04263859987258911
85,-0.07423073053359985
86,-0.07785534858703613
87,-0.025802135467529297
88,-0.07144618034362793
89,-0.02657473087310791
90,-0.08204084634780884
91,-0.0053223371505737305
92,-0.08025771379470825
93,-0.041231513023376465
94,-0.02682209014892578
95,-0.04838883876800537
96,-0.09750032424926758
99,-0.09833186864852905
