index,bias
0,-0.04498422145843506
1,-0.04498422145843506
2,0.0026398897171020508
3,0.008779287338256836
5,-0.05886763334274292
6,-0.02209615707397461
8,-0.04027271270751953
9,-0.028331995010375977
11,-0.04986834526062012
12,-0.03916895389556885
13,-0.01750624179840088
14,-0.04326438903808594
18,0.03280043601989746
21,-0.03628551959991455
22,-0.05015599727630615
23,-0.011371254920959473
24,-0.021358609199523926
25,-0.047075867652893066
27,0.02695375680923462
28,0.025322556495666504
29,-0.0230257511138916
32,-0.02249610424041748
33,-0.01974201202392578
34,0.012343406677246094
35,-0.008998513221740723
37,-0.05673950910568237
38,-0.011779546737670898
39,-0.020947933197021484
40,0.04369509220123291
43,-0.014986634254455566
44,-0.05342435836791992
45,0.004551529884338379
46,0.0018260478973388672
47,-0.04498422145843506
48,-0.0204087495803833
49,-0.005498766899108887
50,-0.0692143440246582
51,-0.04794114828109741
52,-0.03218919038772583
53,-0.022529006004333496
55,-0.019446730613708496
56,-0.05687248706817627
57,-0.02790236473083496
58,-0.015346050262451172
59,-0.03521859645843506
61,-0.046099305152893066
63,-0.03790998458862305
64,-0.06281739473342896
65,-0.00839376449584961
66,-0.05028676986694336
67,0.010189056396484375
69,-0.005813717842102051
71,-0.059847354888916016
74,0.006109714508056641
75,-0.002339482307434082
77,-0.04986834526062012
78,-0.05673950910568237
79,-0.022467851638793945
81,-0.022958099842071533
82,-0.007913947105407715
83,-0.017323017120361328
84,0.004500746726989746
85,-0.052960336208343506
87,0.004074454307556152
90,-0.016391277313232422
92,-0.0714806318283081
94,-0.011941671371459961
95,-0.003687262535095215
96,-0.03394722938537598
97,0.07916951179504395
98,-0.01877450942993164
99,0.0032753944396972656
