index,bias
0,-0.0006518363952636719
1,-0.0006518363952636719
2,0.023058056831359863
3,-1.71661376953125e-05
4,-0.012508273124694824
5,-0.04133105278015137
6,-0.010773420333862305
7,-0.024948835372924805
8,0.016732454299926758
9,-0.014003157615661621
10,-0.037796974182128906
11,-0.027157187461853027
12,-0.02021944522857666
14,-0.0038930177688598633
17,-0.019344687461853027
18,0.01316821575164795
25,0.01229870319366455
27,0.05560111999511719
29,-0.0295790433883667
30,-0.03646707534790039
32,-0.0023910999298095703
34,0.020422279834747314
35,-0.007291674613952637
38,0.001226663589477539
39,-0.044291138648986816
40,0.07327884435653687
41,-0.0025844573974609375
44,-0.04438948631286621
45,0.004914045333862305
46,0.015108227729797363
47,-0.0006518363952636719
48,-0.04820382595062256
49,-0.04551076889038086
50,-0.021973252296447754
51,-0.0298880934715271
52,0.004397153854370117
55,0.03824871778488159
56,-0.040564894676208496
57,-0.01059579849243164
58,0.0404660701751709
59,-0.04362452030181885
60,0.014648377895355225
62,-0.01535952091217041
63,-0.001813650131225586
64,-0.015209317207336426
65,0.025364041328430176
66,-0.004606366157531738
67,-0.017951130867004395
69,-0.018091440200805664
71,-0.02508985996246338
72,-0.0078887939453125
74,-0.02590489387512207
75,-0.0317307710647583
77,-0.014235258102416992
79,0.05951207876205444
80,-0.009176850318908691
81,-0.01208341121673584
82,-0.00218963623046875
83,-0.022802233695983887
87,-0.0015985965728759766
89,-0.012088775634765625
90,-0.00045561790466308594
92,-0.030202388763427734
94,-0.021334528923034668
96,-0.0607762336730957
98,-0.01558065414428711
