index,bias
0,-0.06601452827453613
1,-0.06601452827453613
2,-0.009939193725585938
4,-0.04750490188598633
5,-0.06140720844268799
6,-0.03196263313293457
7,-0.027096033096313477
8,-0.11093884706497192
9,-0.1001666784286499
10,-0.07524359226226807
11,-0.04314190149307251
12,-0.06701838970184326
13,-0.037454843521118164
14,-0.028151631355285645
15,-0.05060422420501709
17,-0.02996659278869629
18,0.006186842918395996
19,0.009308338165283203
20,-0.07076764106750488
21,-0.10181808471679688
22,-0.06921863555908203
23,-0.10396701097488403
24,0.028995931148529053
25,0.015744268894195557
26,-0.04824376106262207
27,0.08270269632339478
28,0.006760120391845703
29,-0.02483046054840088
30,-0.009392023086547852
31,0.006760120391845703
32,0.010846853256225586
33,0.05279046297073364
34,-0.002899765968322754
35,-0.0506901741027832
37,-0.07561469078063965
38,0.03147149085998535
39,-0.04406630992889404
40,0.16185009479522705
41,-0.01592409610748291
42,-0.03554224967956543
43,-0.06369662284851074
44,-0.056453824043273926
45,0.013627409934997559
46,-0.014466285705566406
47,0.07712334394454956
48,-0.07055103778839111
49,-0.08181202411651611
50,-0.0368461012840271
51,-0.06066375970840454
52,-0.043143510818481445
53,-0.06255412101745605
54,-0.06989824771881104
55,-0.012899160385131836
56,-0.06568068265914917
57,-0.013745307922363281
58,-0.0006349086761474609
59,-0.05695134401321411
61,-0.0915381908416748
62,-0.06588625907897949
63,0.017407536506652832
64,-0.03384530544281006
65,0.004886269569396973
66,-0.07330107688903809
67,-0.012522697448730469
68,-0.06567764282226562
69,-0.0030251741409301758
70,-0.10689729452133179
71,-0.06784868240356445
72,0.006274104118347168
73,-0.0821833610534668
74,-0.012701630592346191
75,0.014857769012451172
76,-0.009392023086547852
77,-0.10589635372161865
78,-0.08233600854873657
79,0.007394552230834961
80,-0.0596616268157959
81,-0.003617405891418457
82,-0.016416549682617188
83,-0.027499914169311523
84,-0.06331080198287964
85,-0.0807538628578186
86,-0.06567764282226562
88,-0.03737461566925049
90,-0.04245138168334961
91,0.03536558151245117
92,-0.03350931406021118
93,-0.0068672895431518555
94,-0.019570350646972656
95,-0.02644526958465576
96,-0.08082699775695801
97,0.19618791341781616
98,-0.03529667854309082
99,-0.055716633796691895
