index,bias
0,-0.0774691104888916
1,-0.0774691104888916
2,-0.0038251876831054688
3,-0.043715715408325195
4,-0.031229376792907715
5,-0.09543561935424805
6,-0.06824386119842529
7,-0.05656963586807251
8,-0.014689087867736816
9,-0.07201850414276123
10,-0.07462024688720703
11,-0.04465806484222412
12,-0.11111330986022949
13,-0.07120907306671143
14,-0.08571577072143555
15,0.03288280963897705
17,-0.12768572568893433
18,0.0372699499130249
19,-0.026314616203308105
20,-0.07437717914581299
21,-0.09859335422515869
22,-0.06161689758300781
23,-0.03645896911621094
24,-0.030312180519104004
25,-0.02740192413330078
26,-0.047621846199035645
27,0.15666097402572632
28,0.00647890567779541
29,-0.022370457649230957
30,-0.0006722211837768555
31,-0.06119251251220703
32,-0.0939936637878418
33,-0.07160377502441406
34,-0.11105763912200928
35,-0.06993663311004639
36,-0.0019919872283935547
37,-0.058260440826416016
38,-0.0487062931060791
39,-0.094185471534729
40,0.1377565860748291
41,-0.030312180519104004
42,-0.06404316425323486
43,-0.06725108623504639
44,-0.0824660062789917
45,-0.07160377502441406
46,0.02763056755065918
47,0.025961101055145264
48,0.1369774341583252
49,-0.07015490531921387
50,-0.07152819633483887
51,-0.09700310230255127
52,-0.028294682502746582
53,-0.05794823169708252
54,-0.05089080333709717
55,-0.054715514183044434
56,-0.04005837440490723
57,-0.03889954090118408
58,-0.023304104804992676
59,-0.12329262495040894
60,0.1349526047706604
61,-0.1112360954284668
62,-0.026824116706848145
63,-0.0928182601928711
64,0.013481378555297852
65,-0.08184456825256348
66,-0.07623791694641113
67,-0.05783224105834961
69,-0.08004593849182129
71,-0.08868193626403809
72,0.11155819892883301
73,-0.0743488073348999
74,-0.06337785720825195
75,-0.06666696071624756
76,-0.08837556838989258
77,-0.11541104316711426
78,-0.08354741334915161
79,-0.01866757869720459
80,-0.09312653541564941
81,-0.03747367858886719
82,-0.01827239990234375
83,-0.06564068794250488
84,-0.055575668811798096
85,-0.06481552124023438
86,0.012118101119995117
87,-0.0035647153854370117
88,0.0028901100158691406
89,-0.041693806648254395
90,-0.08303463459014893
91,-0.042959630489349365
92,-0.10239207744598389
93,-0.054181575775146484
94,-0.02773892879486084
95,-0.04962313175201416
96,-0.094185471534729
97,-0.040212154388427734
98,-0.014827728271484375
99,-0.10865521430969238
